"","gutenberg_id","text"
"621",55,"""Why, don't you know?"" she returned, in surprise."
"622",55,""
"623",55,"""No, indeed.  I don't know anything.  You see, I am stuffed, so I have"
"624",55,"no brains at all,"" he answered sadly."
"625",55,""
"626",55,"""Oh,"" said Dorothy, ""I'm awfully sorry for you."""
"627",55,""
"628",55,"""Do you think,"" he asked, ""if I go to the Emerald City with you, that"
"629",55,"Oz would give me some brains?"""
"630",55,""
"631",55,"""I cannot tell,"" she returned, ""but you may come with me, if you like."
"632",55,"If Oz will not give you any brains you will be no worse off than you"
"633",55,"are now."""
"634",55,""
"635",55,"""That is true,"" said the Scarecrow.  ""You see,"" he continued"
"636",55,"confidentially, ""I don't mind my legs and arms and body being stuffed,"
"637",55,"because I cannot get hurt.  If anyone treads on my toes or sticks a pin"
"638",55,"into me, it doesn't matter, for I can't feel it.  But I do not want"
"639",55,"people to call me a fool, and if my head stays stuffed with straw"
"640",55,"instead of with brains, as yours is, how am I ever to know anything?"""
"641",55,""
"642",55,"""I understand how you feel,"" said the little girl, who was truly sorry"
"643",55,"for him.  ""If you will come with me I'll ask Oz to do all he can for"
"644",55,"you."""
"645",55,""
"646",55,"""Thank you,"" he answered gratefully."
"647",55,""
"648",55,"They walked back to the road.  Dorothy helped him over the fence, and"
"649",55,"they started along the path of yellow brick for the Emerald City."
"650",55,""
"651",55,"Toto did not like this addition to the party at first.  He smelled"
"652",55,"around the stuffed man as if he suspected there might be a nest of rats"
"653",55,"in the straw, and he often growled in an unfriendly way at the"
"654",55,"Scarecrow."
"655",55,""
"656",55,"""Don't mind Toto,"" said Dorothy to her new friend.  ""He never bites."""
"657",55,""
"658",55,"""Oh, I'm not afraid,"" replied the Scarecrow.  ""He can't hurt the straw."
"659",55,"Do let me carry that basket for you.  I shall not mind it, for I can't"
"660",55,"get tired.  I'll tell you a secret,"" he continued, as he walked along."
"661",55,"""There is only one thing in the world I am afraid of."""
"662",55,""
"663",55,"""What is that?"" asked Dorothy; ""the Munchkin farmer who made you?"""
"664",55,""
"665",55,"""No,"" answered the Scarecrow; ""it's a lighted match."""
"666",55,""
"667",55,""
"668",55,""
"669",55,""
"670",55,"4.  The Road Through the Forest"
"671",55,""
"672",55,""
"673",55,"After a few hours the road began to be rough, and the walking grew so"
"674",55,"difficult that the Scarecrow often stumbled over the yellow bricks,"
"675",55,"which were here very uneven.  Sometimes, indeed, they were broken or"
"676",55,"missing altogether, leaving holes that Toto jumped across and Dorothy"
"677",55,"walked around.  As for the Scarecrow, having no brains, he walked"
"678",55,"straight ahead, and so stepped into the holes and fell at full length"
"679",55,"on the hard bricks.  It never hurt him, however, and Dorothy would pick"
"680",55,"him up and set him upon his feet again, while he joined her in laughing"
"681",55,"merrily at his own mishap."
"682",55,""
"683",55,"The farms were not nearly so well cared for here as they were farther"
"684",55,"back.  There were fewer houses and fewer fruit trees, and the farther"
"685",55,"they went the more dismal and lonesome the country became."
"686",55,""
"687",55,"At noon they sat down by the roadside, near a little brook, and Dorothy"
"688",55,"opened her basket and got out some bread.  She offered a piece to the"
"689",55,"Scarecrow, but he refused."
"690",55,""
"691",55,"""I am never hungry,"" he said, ""and it is a lucky thing I am not, for my"
"692",55,"mouth is only painted, and if I should cut a hole in it so I could eat,"
"693",55,"the straw I am stuffed with would come out, and that would spoil the"
"694",55,"shape of my head."""
"695",55,""
"696",55,"Dorothy saw at once that this was true, so she only nodded and went on"
"697",55,"eating her bread."
"698",55,""
"699",55,"""Tell me something about yourself and the country you came from,"" said"
"700",55,"the Scarecrow, when she had finished her dinner.  So she told him all"
"701",55,"about Kansas, and how gray everything was there, and how the cyclone"
"702",55,"had carried her to this queer Land of Oz."
"703",55,""
"704",55,"The Scarecrow listened carefully, and said, ""I cannot understand why"
"705",55,"you should wish to leave this beautiful country and go back to the dry,"
"706",55,"gray place you call Kansas."""
"707",55,""
"708",55,"""That is because you have no brains"" answered the girl.  ""No matter how"
"709",55,"dreary and gray our homes are, we people of flesh and blood would"
"710",55,"rather live there than in any other country, be it ever so beautiful."
"711",55,"There is no place like home."""
"712",55,""
"713",55,"The Scarecrow sighed."
"714",55,""
"715",55,"""Of course I cannot understand it,"" he said.  ""If your heads were"
"716",55,"stuffed with straw, like mine, you would probably all live in the"
"717",55,"beautiful places, and then Kansas would have no people at all.  It is"
"718",55,"fortunate for Kansas that you have brains."""
"719",55,""
"720",55,"""Won't you tell me a story, while we are resting?"" asked the child."
"721",55,""
"722",55,"The Scarecrow looked at her reproachfully, and answered:"
"723",55,""
"724",55,"""My life has been so short that I really know nothing whatever.  I was"
"725",55,"only made day before yesterday.  What happened in the world before that"
"726",55,"time is all unknown to me.  Luckily, when the farmer made my head, one"
"727",55,"of the first things he did was to paint my ears, so that I heard what"
"728",55,"was going on.  There was another Munchkin with him, and the first thing"
"729",55,"I heard was the farmer saying, 'How do you like those ears?'"
"730",55,""
"731",55,"""'They aren't straight,'"" answered the other."
"732",55,""
"733",55,"""'Never mind,'"" said the farmer.  ""'They are ears just the same,'"""
"734",55,"which was true enough."
"735",55,""
"736",55,"""'Now I'll make the eyes,'"" said the farmer.  So he painted my right"
"737",55,"eye, and as soon as it was finished I found myself looking at him and"
"738",55,"at everything around me with a great deal of curiosity, for this was my"
"739",55,"first glimpse of the world."
"740",55,""
"741",55,"""'That's a rather pretty eye,'"" remarked the Munchkin who was watching"
"742",55,"the farmer.  ""'Blue paint is just the color for eyes.'"
"743",55,""
"744",55,"""'I think I'll make the other a little bigger,'"" said the farmer.  And"
"745",55,"when the second eye was done I could see much better than before.  Then"
"746",55,"he made my nose and my mouth.  But I did not speak, because at that"
"747",55,"time I didn't know what a mouth was for.  I had the fun of watching"
"748",55,"them make my body and my arms and legs; and when they fastened on my"
"749",55,"head, at last, I felt very proud, for I thought I was just as good a"
"750",55,"man as anyone."
"751",55,""
"752",55,"""'This fellow will scare the crows fast enough,' said the farmer.  'He"
"753",55,"looks just like a man.'"
"754",55,""
"755",55,"""'Why, he is a man,' said the other, and I quite agreed with him.  The"
"756",55,"farmer carried me under his arm to the cornfield, and set me up on a"
"757",55,"tall stick, where you found me.  He and his friend soon after walked"
"758",55,"away and left me alone."
"759",55,""
"760",55,"""I did not like to be deserted this way.  So I tried to walk after"
"761",55,"them.  But my feet would not touch the ground, and I was forced to stay"
"762",55,"on that pole.  It was a lonely life to lead, for I had nothing to think"
"763",55,"of, having been made such a little while before.  Many crows and other"
"764",55,"birds flew into the cornfield, but as soon as they saw me they flew"
"765",55,"away again, thinking I was a Munchkin; and this pleased me and made me"
"766",55,"feel that I was quite an important person.  By and by an old crow flew"
"767",55,"near me, and after looking at me carefully he perched upon my shoulder"
"768",55,"and said:"
"769",55,""
"770",55,"""'I wonder if that farmer thought to fool me in this clumsy manner."
"771",55,"Any crow of sense could see that you are only stuffed with straw.'"
"772",55,"Then he hopped down at my feet and ate all the corn he wanted.  The"
"773",55,"other birds, seeing he was not harmed by me, came to eat the corn too,"
"774",55,"so in a short time there was a great flock of them about me."
"775",55,""
"776",55,"""I felt sad at this, for it showed I was not such a good Scarecrow"
"777",55,"after all; but the old crow comforted me, saying, 'If you only had"
"778",55,"brains in your head you would be as good a man as any of them, and a"
"779",55,"better man than some of them.  Brains are the only things worth having"
"780",55,"in this world, no matter whether one is a crow or a man.'"
"781",55,""
"782",55,"""After the crows had gone I thought this over, and decided I would try"
"783",55,"hard to get some brains.  By good luck you came along and pulled me off"
"784",55,"the stake, and from what you say I am sure the Great Oz will give me"
"785",55,"brains as soon as we get to the Emerald City."""
"786",55,""
"787",55,"""I hope so,"" said Dorothy earnestly, ""since you seem anxious to have"
"788",55,"them."""
"789",55,""
"790",55,"""Oh, yes; I am anxious,"" returned the Scarecrow.  ""It is such an"
"791",55,"uncomfortable feeling to know one is a fool."""
"792",55,""
"793",55,"""Well,"" said the girl, ""let us go.""  And she handed the basket to the"
"794",55,"Scarecrow."
"795",55,""
"796",55,"There were no fences at all by the roadside now, and the land was rough"
"797",55,"and untilled.  Toward evening they came to a great forest, where the"
"798",55,"trees grew so big and close together that their branches met over the"
"799",55,"road of yellow brick.  It was almost dark under the trees, for the"
