"","gutenberg_id","text"
"580",120,"But he broke in cursing the doctor, in a feeble voice but heartily."
"581",120,"""Doctors is all swabs,"" he said; ""and that doctor there, why, what do"
"582",120,"he know about seafaring men? I been in places hot as pitch, and mates"
"583",120,"dropping round with Yellow Jack, and the blessed land a-heaving like the"
"584",120,"sea with earthquakes--what to the doctor know of lands like that?--and I"
"585",120,"lived on rum, I tell you. It's been meat and drink, and man and wife,"
"586",120,"to me; and if I'm not to have my rum now I'm a poor old hulk on a lee"
"587",120,"shore, my blood'll be on you, Jim, and that doctor swab""; and he ran on"
"588",120,"again for a while with curses. ""Look, Jim, how my fingers fidges,"""
"589",120,"he continued in the pleading tone. ""I can't keep 'em still, not I. I"
"590",120,"haven't had a drop this blessed day. That doctor's a fool, I tell you."
"591",120,"If I don't have a drain o' rum, Jim, I'll have the horrors; I seen some"
"592",120,"on 'em already. I seen old Flint in the corner there, behind you; as"
"593",120,"plain as print, I seen him; and if I get the horrors, I'm a man that"
"594",120,"has lived rough, and I'll raise Cain. Your doctor hisself said one glass"
"595",120,"wouldn't hurt me. I'll give you a golden guinea for a noggin, Jim."""
"596",120,""
"597",120,"He was growing more and more excited, and this alarmed me for my father,"
"598",120,"who was very low that day and needed quiet; besides, I was reassured by"
"599",120,"the doctor's words, now quoted to me, and rather offended by the offer"
"600",120,"of a bribe."
"601",120,""
"602",120,"""I want none of your money,"" said I, ""but what you owe my father. I'll"
"603",120,"get you one glass, and no more."""
"604",120,""
"605",120,"When I brought it to him, he seized it greedily and drank it out."
"606",120,""
"607",120,"""Aye, aye,"" said he, ""that's some better, sure enough. And now, matey,"
"608",120,"did that doctor say how long I was to lie here in this old berth?"""
"609",120,""
"610",120,"""A week at least,"" said I."
"611",120,""
"612",120,"""Thunder!"" he cried. ""A week! I can't do that; they'd have the black"
"613",120,"spot on me by then. The lubbers is going about to get the wind of me"
"614",120,"this blessed moment; lubbers as couldn't keep what they got, and want to"
"615",120,"nail what is another's. Is that seamanly behaviour, now, I want to know?"
"616",120,"But I'm a saving soul. I never wasted good money of mine, nor lost it"
"617",120,"neither; and I'll trick 'em again. I'm not afraid on 'em. I'll shake out"
"618",120,"another reef, matey, and daddle 'em again."""
"619",120,""
"620",120,"As he was thus speaking, he had risen from bed with great difficulty,"
"621",120,"holding to my shoulder with a grip that almost made me cry out, and"
"622",120,"moving his legs like so much dead weight. His words, spirited as they"
"623",120,"were in meaning, contrasted sadly with the weakness of the voice in"
"624",120,"which they were uttered. He paused when he had got into a sitting"
"625",120,"position on the edge."
"626",120,""
"627",120,"""That doctor's done me,"" he murmured. ""My ears is singing. Lay me back."""
"628",120,""
"629",120,"Before I could do much to help him he had fallen back again to his"
"630",120,"former place, where he lay for a while silent."
"631",120,""
"632",120,"""Jim,"" he said at length, ""you saw that seafaring man today?"""
"633",120,""
"634",120,"""Black Dog?"" I asked."
"635",120,""
"636",120,"""Ah! Black Dog,"" says he. ""HE'S a bad un; but there's worse that put him"
"637",120,"on. Now, if I can't get away nohow, and they tip me the black spot, mind"
"638",120,"you, it's my old sea-chest they're after; you get on a horse--you can,"
"639",120,"can't you? Well, then, you get on a horse, and go to--well, yes,"
"640",120,"I will!--to that eternal doctor swab, and tell him to pipe all"
"641",120,"hands--magistrates and sich--and he'll lay 'em aboard at the Admiral"
"642",120,"Benbow--all old Flint's crew, man and boy, all on 'em that's left. I was"
"643",120,"first mate, I was, old Flint's first mate, and I'm the on'y one as knows"
"644",120,"the place. He gave it me at Savannah, when he lay a-dying, like as if I"
"645",120,"was to now, you see. But you won't peach unless they get the black spot"
"646",120,"on me, or unless you see that Black Dog again or a seafaring man with"
"647",120,"one leg, Jim--him above all."""
"648",120,""
"649",120,"""But what is the black spot, captain?"" I asked."
"650",120,""
"651",120,"""That's a summons, mate. I'll tell you if they get that. But you keep"
"652",120,"your weather-eye open, Jim, and I'll share with you equals, upon my"
"653",120,"honour."""
"654",120,""
"655",120,"He wandered a little longer, his voice growing weaker; but soon after I"
"656",120,"had given him his medicine, which he took like a child, with the remark,"
"657",120,"""If ever a seaman wanted drugs, it's me,"" he fell at last into a heavy,"
"658",120,"swoon-like sleep, in which I left him. What I should have done had all"
"659",120,"gone well I do not know. Probably I should have told the whole story to"
"660",120,"the doctor, for I was in mortal fear lest the captain should repent of"
"661",120,"his confessions and make an end of me. But as things fell out, my poor"
"662",120,"father died quite suddenly that evening, which put all other matters"
"663",120,"on one side. Our natural distress, the visits of the neighbours, the"
"664",120,"arranging of the funeral, and all the work of the inn to be carried on"
"665",120,"in the meanwhile kept me so busy that I had scarcely time to think of"
"666",120,"the captain, far less to be afraid of him."
"667",120,""
"668",120,"He got downstairs next morning, to be sure, and had his meals as usual,"
"669",120,"though he ate little and had more, I am afraid, than his usual supply of"
"670",120,"rum, for he helped himself out of the bar, scowling and blowing through"
"671",120,"his nose, and no one dared to cross him. On the night before the funeral"
"672",120,"he was as drunk as ever; and it was shocking, in that house of mourning,"
"673",120,"to hear him singing away at his ugly old sea-song; but weak as he was,"
"674",120,"we were all in the fear of death for him, and the doctor was suddenly"
"675",120,"taken up with a case many miles away and was never near the house after"
"676",120,"my father's death. I have said the captain was weak, and indeed he"
"677",120,"seemed rather to grow weaker than regain his strength. He clambered up"
"678",120,"and down stairs, and went from the parlour to the bar and back again,"
"679",120,"and sometimes put his nose out of doors to smell the sea, holding on to"
"680",120,"the walls as he went for support and breathing hard and fast like a man"
"681",120,"on a steep mountain. He never particularly addressed me, and it is my"
"682",120,"belief he had as good as forgotten his confidences; but his temper was"
"683",120,"more flighty, and allowing for his bodily weakness, more violent than"
"684",120,"ever. He had an alarming way now when he was drunk of drawing his"
"685",120,"cutlass and laying it bare before him on the table. But with all that,"
"686",120,"he minded people less and seemed shut up in his own thoughts and rather"
"687",120,"wandering. Once, for instance, to our extreme wonder, he piped up to a"
"688",120,"different air, a kind of country love-song that he must have learned in"
"689",120,"his youth before he had begun to follow the sea."
"690",120,""
"691",120,"So things passed until, the day after the funeral, and about three"
"692",120,"o'clock of a bitter, foggy, frosty afternoon, I was standing at the door"
"693",120,"for a moment, full of sad thoughts about my father, when I saw someone"
"694",120,"drawing slowly near along the road. He was plainly blind, for he tapped"
"695",120,"before him with a stick and wore a great green shade over his eyes and"
"696",120,"nose; and he was hunched, as if with age or weakness, and wore a huge"
"697",120,"old tattered sea-cloak with a hood that made him appear positively"
"698",120,"deformed. I never saw in my life a more dreadful-looking figure."
"699",120,"He stopped a little from the inn, and raising his voice in an odd"
"700",120,"sing-song, addressed the air in front of him, ""Will any kind friend"
"701",120,"inform a poor blind man, who has lost the precious sight of his eyes in"
"702",120,"the gracious defence of his native country, England--and God bless King"
"703",120,"George!--where or in what part of this country he may now be?"""
"704",120,""
"705",120,"""You are at the Admiral Benbow, Black Hill Cove, my good man,"" said I."
"706",120,""
"707",120,"""I hear a voice,"" said he, ""a young voice. Will you give me your hand,"
"708",120,"my kind young friend, and lead me in?"""
"709",120,""
"710",120,"I held out my hand, and the horrible, soft-spoken, eyeless creature"
"711",120,"gripped it in a moment like a vise. I was so much startled that I"
"712",120,"struggled to withdraw, but the blind man pulled me close up to him with"
"713",120,"a single action of his arm."
"714",120,""
"715",120,"""Now, boy,"" he said, ""take me in to the captain."""
"716",120,""
"717",120,"""Sir,"" said I, ""upon my word I dare not."""
"718",120,""
"719",120,"""Oh,"" he sneered, ""that's it! Take me in straight or I'll break your"
"720",120,"arm."""
"721",120,""
"722",120,"And he gave it, as he spoke, a wrench that made me cry out."
"723",120,""
"724",120,"""Sir,"" said I, ""it is for yourself I mean. The captain is not what he"
"725",120,"used to be. He sits with a drawn cutlass. Another gentleman--"""
"726",120,""
"727",120,"""Come, now, march,"" interrupted he; and I never heard a voice so cruel,"
"728",120,"and cold, and ugly as that blind man's. It cowed me more than the pain,"
"729",120,"and I began to obey him at once, walking straight in at the door and"
"730",120,"towards the parlour, where our sick old buccaneer was sitting, dazed"
